Id,group_id,fold,actual_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,actual_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,B0_Q0_TOTAL_ASSETS,B0_Q0_TOTAL_LIABILITIES,B0_Q0_TOTAL_STOCKHOLDERS_EQUITY,B0_Q0_GROSS_PROFIT,B0_Q0_COST_OF_REVENUES,B0_Q0_REVENUES,B0_Q0_OPERATING_INCOME,B0_Q0_OPERATING_EXPENSES,B0_Q0_EBITDA,B1_Q0_TOTAL_ASSETS,B1_Q0_TOTAL_LIABILITIES,B1_Q0_TOTAL_STOCKHOLDERS_EQUITY,B1_Q0_GROSS_PROFIT,B1_Q0_COST_OF_REVENUES,B1_Q0_REVENUES,B1_Q0_OPERATING_INCOME,B1_Q0_OPERATING_EXPENSES,B1_Q0_EBITDA,B2_Q0_TOTAL_ASSETS,B2_Q0_TOTAL_LIABILITIES,B2_Q0_TOTAL_STOCKHOLDERS_EQUITY,B2_Q0_GROSS_PROFIT,B2_Q0_COST_OF_REVENUES,B2_Q0_REVENUES,B2_Q0_OPERATING_INCOME,B2_Q0_OPERATING_EXPENSES,B2_Q0_EBITDA,B3_Q0_TOTAL_ASSETS,B3_Q0_TOTAL_LIABILITIES,B3_Q0_TOTAL_STOCKHOLDERS_EQUITY,B3_Q0_GROSS_PROFIT,B3_Q0_COST_OF_REVENUES,B3_Q0_REVENUES,B3_Q0_OPERATING_INCOME,B3_Q0_OPERATING_EXPENSES,B3_Q0_EBITDA,B4_Q0_TOTAL_ASSETS,B4_Q0_TOTAL_LIABILITIES,B4_Q0_TOTAL_STOCKHOLDERS_EQUITY,B4_Q0_GROSS_PROFIT,B4_Q0_COST_OF_REVENUES,B4_Q0_REVENUES,B4_Q0_OPERATING_INCOME,B4_Q0_OPERATING_EXPENSES,B4_Q0_EBITDA
619,1453,0,1058300000.0,601100000.0,457200000.0,34600000.0,0.0,34600000.0,-73900000.0,108500000.0,-73900000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,1083500000.0,619900000.0,463600000.0,54500000.0,0.0,54500000.0,-74600000.0,129100000.0,-74600000.0,1334800000.0,713300000.0,621500000.0,30300000.0,0.0,30300000.0,-67200000.0,97500000.0,-67200000.0,1004000000.0000001,595650000.0,408350000.00000006,55599999.999999985,0.0,55599999.999999985,-84849999.99999999,140449999.9999999,-84849999.99999999,1334800000.0,713300000.0,578870000.0,54500000.0,0.0,52080000.0,-77505000.0,123915000.0,-76195000.0
247,537,1,199918000.0,232530000.0,-40486000.0,49214000.0,0.0,49214000.0,4444000.0,44770000.0,4444000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,229985000.0,273831000.0,-51720000.0,22106000.0,0.0,22106000.0,-23473000.0,45579000.0,-23473000.0,181511000.0,178156000.0,-4519000.0,285000.0,0.0,285000.0,-38899000.0,39184000.0,-38899000.0,272864500.00000006,331807999.9999998,-66817499.99999996,28427999.999999985,0.0,28427999.999999985,-19166000.000000004,47593999.999999985,-19166000.000000004,181511000.0,178156000.0,-16978699.999999993,22106000.0,0.0,19923900.0,-25947300.0,44501500.0,-25266100.0
1794,642,1,4935000000.0,4394000000.0,541000000.0,883000000.0,-21000000.0,862000000.0,-54000000.0,937000000.0,-54000000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,4708000000.0,4142000000.0,566000000.0,967000000.0,-22000000.0,945000000.0,79000000.0,888000000.0,79000000.0,4246000000.0,3778000000.0,468000000.0,906000000.0,-23000000.0,883000000.0,56000000.0,850000000.0,56000000.0,4920000000.000001,4344000000.0,575999999.9999998,938000000.0,-19500000.0,918499999.9999995,38500000.0,899500000.0,38500000.0,4246000000.0,3778000000.0,489599999.99999994,967000000.0,-22100000.0,938800000.0,51850000.0,881550000.0,62250000.0
166,1100,3,32619690.0,5526015.0,27093675.0,1482781.0,1904388.0,3387169.0,-927244.0,2410025.0,-927244.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,34297238.0,6465478.0,27831760.0,1921209.0,2152022.0,4073231.0,-508110.0,2429319.0,-508110.0,37507262.0,7916076.0,29591186.0,2660915.0,2774739.0,5435654.0,586021.0,2074894.0,586021.0,32522883.0,5366922.5,27155960.5,1499017.0,1912536.499999999,3411553.5000000005,-675739.8999999999,2609692.9999999986,-1110675.999999999,37507262.0,7916076.0,29104140.900000002,1921209.0,2214293.7,4209473.3,-263685.64999999997,2376471.3999999994,-470053.5999999997
1927,161,2,1830502.0,730000.0,755494.6836980932,31549.0,2971787.0,3003336.0,-68574.0,100123.0,-68574.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,1828842.0,636606.0,754809.5595218078,34190.0,3124057.0,3158247.0,5728.0,28462.0,5728.0,1492977.0,1029130.0,616189.5405651171,30411.0,3256768.0,3287179.0,9457.0,20954.0,9457.0,2006112.000000001,482726.50000000064,827973.3924917583,42229.99999999996,3142369.4999999995,3184599.4999999986,-10904.999999999985,53134.99999999997,-10904.999999999985,1492977.0,1029130.0,658546.3109504455,34190.0,3137328.1000000006,3171140.2,-1469.799999999993,29427.699999999993,1483.9000000000042
157,1497,1,4741701000.0,2784680523.001924,1957020476.998076,446341000.0,294120000.0,740461000.0,52201000.0,150736000.0,295605000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,4924561000.0,2892069555.0046024,2032491444.9953976,421159000.0,316370000.0,737529000.0,-42183000.0,179063000.0,242096000.0,5019622000.0,2947896465.051669,2071725534.948331,389064000.0,274330000.0,663394000.0,-56535000.0,172359000.0,216705000.0,4927754000.0,2893944722.7787724,2033809277.2212281,444453499.99999994,332725999.9999999,777179499.9999998,-14022000.00000004,175097499.99999994,269355999.9999998,5019622000.0,2947896465.051669,2064142283.4029105,421159000.0,312166000.0,730115500.0,-32408100.00000002,177325650.0,245195799.99999994
349,833,0,53200684.0,6653013.0,46547671.0,0.0,75000.0,75000.0,-9813496.0,9813496.0,-9813496.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,61821513.0,7020777.0,54800736.0,0.0,75000.0,75000.0,-8929945.0,8929945.0,-8929945.0,55961447.0,7843864.0,48117583.0,0.0,0.0,75000.0,-8767436.0,8767436.0,-8767436.0,68301616.49999999,6468949.000000001,61832667.49999999,0.0,67663.0434782609,-191549.83695652164,-10016735.999999994,10016735.999999994,-10016735.999999994,55961447.0,7843864.0,50860599.9,0.0,67500.0,75000.0,-9424587.799999997,9006122.299999999,-9223480.499999998
669,1512,1,315778000.0,158613000.0,157165000.0,56489000.0,43129000.0,99618000.0,1996000.0,54485000.0,2004000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,311418000.0,156953000.0,154465000.0,48616000.0,40030000.0,88646000.0,23515000.0,51814000.0,-3198000.0,291276000.0,153132000.0,126162000.0,51880000.0,39933000.0,91813000.0,4880000.0,46984000.0,4896000.0,306326500.0,153306500.00000006,159010999.99999994,47271500.0,39109999.99999999,86381499.99999999,20516999.999999996,53475500.0,-6203999.999999996,291276000.0,153132000.0,132731799.99999999,48616000.0,40020300.0,88962700.0,16425499.999999998,51014150.0,-2480999.999999999
31,1346,2,9580536.0,4535577.96440361,7853009.0,400540.0,327928.0,727218.0,-869229.0,1269769.0,-869229.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,10194691.0,4826328.699511573,8368411.0,310423.0,426975.0,734648.0,-1431299.0,1741722.0,-1431299.0,5956920.0,2820100.575553931,3250552.0,726159.0,492991.0,1210474.0,-1198301.0,1924460.0,-1198301.0,8813411.500000002,4172409.0375132854,7226290.500000001,153030.0,404295.0,556906.0000000001,-1805550.4999999995,1958580.5000000002,-1805550.4999999995,5956920.0,2820100.575553931,4045699.7,310423.0,433576.6,782230.6000000001,-1548525.3499999996,1799955.45,-1496974.8499999996
1904,783,0,1247373000.0,249617000.0,997756000.0,91333000.0,239084000.0,330417000.0,22711000.0,42012000.0,49321000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,1228188000.0,240786000.0,987402000.0,150072000.0,265786000.0,415858000.0,82369000.0,43604000.0,106468000.0,1055583000.0,282173000.0,773410000.0,149811000.0,309790000.0,459601000.0,92170000.0,38243000.0,111568000.0,1294311499.9999998,229767000.00000006,1064544499.9999999,160875499.99999997,263515999.99999985,424391499.9999998,81612500.0,45580999.99999996,115294499.99999997,1055583000.0,282173000.0,831636900.0,150072000.0,270186400.0,420232300.0,84931050.0,42729500.0,110135950.0
1370,1057,1,167971000.0,187339000.0,-19368000.0,33892000.0,15431000.0,49323000.0,-13440000.0,43328000.0,-9436000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,168983000.0,175946000.0,-6963000.0,33968000.0,14712000.0,48680000.0,-15118000.0,41174000.0,-7206000.0,192719000.0,163499000.0,29220000.0,19725000.0,13490000.0,33215000.0,-17897000.0,34794000.0,-15069000.0,152741000.00000003,170839500.0,-18098499.999999966,38555999.99999999,14039999.999999998,52595999.99999998,-12189500.0,42469000.0,-3913000.000000001,192719000.0,163499000.0,19756300.000000007,33968000.0,14589800.0,47133500.0,-14487450.0,40027500.0,-7790700.0
1142,605,3,18176133.0,118064.0,18058069.0,-7043.0,7043.0,0.0,3813.0,255218.0,-262261.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,18032901.0,116069.0,17916832.0,-10291.0,10291.0,0.0,102102.0,268278.0,-278569.0,17205319.0,391590.0,16813729.0,-17844.0,17844.0,0.0,-97361.0,427593.0,-445437.0,18374682.499999996,4066589.2385672666,18364589.999999996,-5837.999999999959,5838.0,3.156556012068503e-11,-20621.999999999694,308766.99999999977,-314604.99999999977,17205319.0,391590.0,17123901.2,-10291.0,11046.3,0.0,-19098.899999999845,304189.8999999999,-322753.39999999997
504,488,0,7425683000.0,3960313000.0,3242484000.0,392861000.0,151349000.0,544210000.0,-127398000.0,520259000.0,-127398000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,7686846000.0,4018971000.0,3446080000.0,374651000.0,158827000.0,533478000.0,-191452000.0,566103000.0,-191452000.0,4727161000.0,2524475000.0,2202686000.0,210978000.0,111903000.0,322881000.0,-239626000.0,450604000.0,-239626000.0,9190631999.999998,4778263999.999998,4074737000.0,438360499.99999994,183857499.9999999,622217999.9999996,-199130999.99999997,637491499.9999995,-199130999.99999997,4727161000.0,2524475000.0,2577096200.0,374651000.0,154134600.0,512418300.0,-209743700.0,550142050.0,-203390500.0
1987,122,1,1978989000.0,217297000.0,1761692000.0,148242000.0,488749000.0,636991000.0,97963000.0,50279000.0,97963000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,2012779000.0,215887000.0,1796892000.0,166148000.0,470312000.0,636460000.0,127477000.0,38671000.0,127477000.0,1883050000.0,950147315.3798704,1684717000.0,299447000.0,462916000.0,762363000.0,244156000.0,55291000.0,244156000.0,2069556500.0,-167836157.68993455,1861485500.0000002,118967000.00000001,466557499.99999994,585524499.9999998,78589500.00000003,40377499.999999985,78589500.00000003,1883050000.0,950147315.3798704,1720070700.0,166148000.0,469572400.0,649050300.0,138036950.0,42165650.0,136146550.0
1383,322,1,880043000.0,516826894.294723,232454000.0,104008000.0,208936000.0,312944000.0,-5449000.0,93992000.0,10016000.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,897561000.0,527114770.6078746,250816000.0,70009000.0,170019000.0,240028000.0,-30516000.0,85632000.0,-15623000.0,1136884000.0,667663087.9324781,405997000.0,127879000.0,237728000.0,365607000.0,17394000.0,97930000.0,29949000.0,858416000.0000001,504125906.68058157,206608000.0000001,30857000.000000022,152306499.99999997,183163499.99999994,-71443999.99999994,86697499.99999997,-55840499.999999955,1136884000.0,667663087.9324781,366119200.0,70009000.0,176789900.0,252585900.0,-36606999.99999997,88198150.0,-18573849.999999985
1680,218,0,251281000.0,241622000.0,9981000.0,120768000.0,-2428000.0,118340000.0,2631000.0,118137000.0,2631000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,256873000.0,249672000.0,7435000.0,126623000.0,-1914000.0,124709000.0,3344000.0,123279000.0,3344000.0,241555000.0,240646000.0,1060000.0,81635000.0,34814000.0,116449000.0,-705000.0,118354000.0,-36719000.0,261540000.00000006,252615500.0,9199499.999999993,127968999.99999994,-3010999.9999999925,124957999.99999994,3599999.9999999977,123333499.99999997,4635500.000000001,241555000.0,240646000.0,2687899.9999999986,126623000.0,1758800.0,123883000.0,2257299.999999999,122299450.0,-4281150.0
806,1324,4,717105000.0,371068000.0,346037000.0,71419000.0,4984000.0,76403000.0,-12324000.0,89094000.0,-17675000.0,4727288030.718462,3211783158.4280415,1232631661.462514,441757192.47692305,672585084.3115385,1096637221.1707692,96537440.85615385,369189874.7430769,72567317.73384616,715480000.0,357336000.0,358144000.0,62244000.0,5149000.0,67393000.0,6590000.0,65381000.0,-3137000.0,458182000.0,493505000.0,-35323000.0,105329000.0,7483000.0,112812000.0,51183000.0,75116000.0,30213000.0,846055000.0000001,296752500.0000002,549302499.9999995,39920500.0,4208500.000000003,44129000.0,-5698999.99999998,54455500.00000001,-14534999.999999987,458182000.0,493505000.0,81602099.99999991,62244000.0,5382400.0,71934900.0,13823400.00000001,66235450.0,113600.00000000373
810,440,3,2443000.0,1627000.0,816000.0,96000.0,44000.0,140000.0,-2882000.0,2978000.0,-2882000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,3230000.0,1643000.0,1587000.0,72000.0,62000.0,134000.0,-9373000.0,9445000.0,-9373000.0,15779000.0,5006000.0,8308970.69262883,61000.0,54000.0,115000.0,-2817000.0,2878000.0,-2817000.0,1531000.0000000123,402000.00000000274,692333.5948554209,59500.00000000002,61500.00000000001,121000.00000000009,-9745499.999999994,9804999.999999998,-9745500.000000002,15779000.0,5006000.0,6785643.273074148,72000.0,61200.0,132100.0,-7592449.999999997,8167600.0,-8173550.0
1888,1305,3,4305300000.0,3461200000.0,844100000.0,336300000.0,4322500000.0,4658800000.0,247300000.0,60000000.0,276300000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,4204800000.0,3454000000.0,750800000.0,280600000.0,4170000000.0,4450600000.0,198700000.0,59400000.0,221200000.0,4135100000.0,3369100000.0,766000000.0,379300000.0,4699300000.0,5078600000.0,311900000.0,52400000.0,326900000.0,4196850000.000001,3470650000.0000024,726199999.9999999,197749999.99999994,3710649999.9999995,3908399999.999999,124149999.99999999,62699999.99999996,135050000.0,4135100000.0,3369100000.0,758040000.0,280600000.0,4222930000.0,4513400000.0,195385000.0,58330000.0,216495000.0
422,160,3,10166000000.0,6294000000.0,3872000000.0,475000000.0,1183000000.0,1658000000.0,307000000.0,87000000.0,388000000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,10233000000.0,6458000000.0,3775000000.0,452000000.0,1196000000.0,1648000000.0,285000000.0,88000000.0,364000000.0,9929000000.0,6656000000.0,3273000000.0,377000000.0,1056000000.0,1433000000.0,228000000.0,73000000.0,304000000.0,10355499999.999998,6336500000.0,4018999999.999999,483000000.00000006,1249999999.999999,1732999999.9999998,313499999.9999998,88999999.99999997,393999999.9999999,9929000000.0,6656000000.0,3422200000.0,452000000.0,1182000000.0,1626500000.0,282149999.9999999,85100000.0,360999999.99999994
1555,56,2,3839739.0,1698916.317550269,3623517.0,509250.0,0.0,509250.0,9839.0,499411.0,9839.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,3856041.0,1706129.2384828387,3756034.0,427299.0,0.0,427299.0,116352.0,310947.0,116352.0,3891340.0,1721747.4998003936,3751732.0,490911.0,0.0,490911.0,257041.0,233870.0,257041.0,3831425.5000000005,1695237.957951882,3735621.4999999995,428486.49999999994,0.0,428486.49999999994,106387.99999999993,322098.4999999999,106387.99999999993,3891340.0,1721747.4998003936,3748509.9,427299.0,0.0,433660.20000000007,153576.69999999998,296646.75,141500.59999999998
359,1186,2,275052000.0,14168000.0,260884000.0,4362000.0,1985000.0,6347000.0,-5948000.0,6115000.0,-1753000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,274778000.0,15299000.0,259479000.0,4048000.0,1972000.0,6020000.0,-6742000.0,9931000.0,-5883000.0,282299000.0,13518000.0,268781000.0,3561000.0,1215000.0,4776000.0,-6592000.0,9022000.0,-5461000.0,273427499.99999994,16809999.999999996,256617500.00000003,4184999.9999999963,2187999.9999999986,6372999.999999997,-7201999.999999995,10634499.999999998,-6449500.0,282299000.0,13518000.0,266348300.0,4048000.0,1896300.0,5895600.0,-6926999.999999998,9819550.0,-5968550.0
1747,191,2,673811000.0,333011000.0,340800000.0,61684000.0,48992000.0,84760000.0,-8603000.0,70287000.0,-8603000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,690352000.0,347551000.0,342801000.0,84940000.0,57437000.0,111127000.0,9962000.0,74978000.0,9962000.0,697871000.0,397250000.0,300621000.0,78604000.0,64932000.0,116441000.0,11424000.0,67180000.0,11424000.0,693323999.9999999,332940500.0000002,360383500.00000006,87664999.99999997,54845000.000000015,110303499.99999999,9839999.999999998,77824999.99999997,9839999.999999998,697871000.0,397250000.0,312573500.0,84940000.0,58186500.0,111658400.0,10339600.0,73703100.0,10217800.0
1692,1195,3,378600000.0,115944000.0,262656000.0,102701000.0,62739000.0,165440000.0,-67000.0,165507000.0,-62806000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,351359000.0,125406000.0,225953000.0,89221000.0,57854000.0,147075000.0,-679000.0,147754000.0,-58533000.0,384882000.0,113010000.0,271872000.0,74372000.0,50707000.0,125079000.0,-7819000.0,132898000.0,-58526000.0,344268000.0,133966500.0,210301500.00000012,91980999.99999997,60604499.99999997,152585499.99999994,-10034499.999999989,162619999.99999988,-70638999.99999997,384882000.0,113010000.0,259557900.00000003,89221000.0,57139300.0,144875400.0,-7498749.999999994,146269400.0,-62163399.999999985
1520,1081,2,136221000000.0,51577381424.63349,12094000000.0,7442000000.0,6485000000.0,13927000000.0,2281000000.0,3372000000.0,4070000000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,135367000000.0,51254031252.95191,12866000000.0,9625000000.0,4240000000.0,13865000000.0,4513000000.0,3268000000.0,6357000000.0,141325000000.0,53509909851.17073,15994000000.0,9790000000.0,5022000000.0,14812000000.0,4603000000.0,3304000000.0,6486000000.0,131976500000.00003,49970285635.7547,11506000000.000006,8849499999.999996,3721999999.999999,12571500000.000002,3595499999.9999995,3135499999.9999986,5713999999.999997,141325000000.0,53509909851.17073,15096400000.000002,9625000000.0,4318200000.0,13959700000.0,4081250000.0,3261950000.0,6189899999.999999
1649,1113,0,1292227000.0,438513000.0,837038000.0,232625000.0,320107000.0,552732000.0,82738000.0,149887000.0,82738000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,1270245000.0,428528000.0,824516000.0,189870000.0,255432000.0,445302000.0,44040000.0,145830000.0,44040000.0,1226235000.0,374295000.0,842303000.0,229476000.0,327167000.0,556643000.0,78752000.0,150724000.0,78752000.0,1259687999.9999995,425091999.99999994,813885500.0000001,172677999.9999999,226219500.00000006,398897499.9999997,27919500.000000026,144758500.0,27919500.000000026,1226235000.0,374295000.0,836619500.0,189870000.0,262605500.0,456436100.0,46393350.000000015,146701650.0,46146250.00000001
980,88,0,1366365000.0,548179000.0,819590000.0,73448000.0,138176000.0,211624000.0,19839000.0,21570000.0,51878000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,1395129000.0,588007000.0,808403000.0,76295000.0,132706000.0,209001000.0,44143000.0,23513000.0,52782000.0,1132075000.0,408215000.0,724794000.0,59048000.0,142098000.0,201146000.0,33864000.0,17904000.0,41144000.0,1421184500.0,588019000.0,834539000.0000001,81682999.99999997,127249999.99999996,208933000.0,47990499.999999985,24826999.99999999,56855999.99999997,1132075000.0,408215000.0,746743000.0,76295000.0,133645200.0,208215500.0,42983049.99999999,22522600.0,51676599.999999985
1524,327,1,390475840.0,207254556.0325693,183221283.96743065,20080517.0,156834692.0,176915209.0,18560427.0,1520090.0,18560427.0,4569392647.153194,3148205417.965642,1102833887.9482822,442438272.06466514,662012570.395689,1080646990.1424172,99137490.8860662,385791846.87836796,56646425.18629715,313736226.0,166523138.10494354,147213087.89505646,12153154.0,172786232.0,184939386.0,10742647.0,1410507.0,10742647.0,323495354.0,171703032.8223863,151792321.1776137,11991884.0,172733989.0,184725873.0,10741939.0,1249945.0,10741939.0,312365189.0,165795426.84695834,146569762.1530417,18478997.499999978,160054105.9999999,178533103.49999994,16904486.99999999,1574510.4999999993,16904486.99999999,323495354.0,171703032.8223863,150747809.37269932,12153154.0,172781007.70000002,184918034.70000002,13823354.599999994,1394794.9499999997,12591057.399999999
1085,1520,3,1096100000.0,1223000000.0,-157900000.0,58700000.0,316600000.0,375300000.0,10700000.0,43800000.0,14900000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,1079500000.0,1197500000.0,-150900000.0,52600000.0,316200000.0,368800000.0,5800000.0,41100000.0,11500000.0,1165200000.0,1193800000.0,-118400000.0,58400000.0,364600000.0,423000000.0,6600000.0,45600000.0,12800000.0,1018949999.9999998,1175650000.0000002,-162249999.99999997,45200000.00000001,271050000.00000006,316250000.0,500000.0000000048,39149999.999999985,6050000.0000000065,1165200000.0,1193800000.0,-127170000.0,52600000.0,321040000.0,374220000.0,3390000.0000000023,41805000.0,10125000.000000002
62,1103,0,41719000000.0,19339400353.559048,4144000000.0,3418000000.0,556000000.0,3974000000.0,2755000000.0,102000000.0,3316000000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,41803000000.0,19378339676.88173,2868000000.0,3007000000.0,912000000.0,3919000000.0,2308000000.0,87000000.0,2920000000.0,43642000000.0,20230832719.624725,-6179000000.0,-2837000000.0,11073000000.0,8236000000.0,-3016000000.0,92000000.0,-2929000000.0,40114500000.0,18595612921.75854,6908499999.999991,8740499999.99999,-5393999999.9999895,3346499999.999996,7811499999.999992,94499999.99999996,8645999999.99999,43642000000.0,20230832719.624725,-3561500000.000002,3007000000.0,1928100000.0,4350700000.0,3462549999.999996,88750000.0,3467999999.999997
169,211,2,1243349000.0,205935000.0,1037414000.0,11992000.0,0.0,11992000.0,-131107000.0,143099000.0,-131107000.0,4477527608.691301,3116993103.3607926,1060132734.0932164,414394115.5442648,654843072.9761355,1048567242.1909161,92227053.46728252,348255722.2755966,66138393.268668205,1323240000.0,501018596.2247526,1104888000.0,13594000.0,0.0,13594000.0,-132334000.0,145928000.0,-132334000.0,1084458000.0,410608525.1539424,824951000.0,13266000.0,0.0,13266000.0,-105530000.0,118796000.0,-105530000.0,1489955499.9999998,564142115.6006085,1287833999.9999998,13263999.999999998,0.0,13263999.999999998,-135547999.99999997,148811999.99999994,-135547999.99999997,1084458000.0,410608525.1539424,917527600.0,13594000.0,0.0,13561200.0,-125899799.99999999,140790000.0,-127937400.0
1264,1577,0,-135820000000.0,-37972000000.0,-97848000000.0,-435000000.0,4445000000.0,4010000000.0,-1472000000.0,219000000.0,-654000000.0,5572920030.95766,3400494987.3406277,1831684863.2391856,406234554.0184758,658548990.7721324,1040845932.5111624,102754619.98691301,340547538.3425712,65687015.67590454,65680000000.0,20275000000.0,45405000000.0,-668000000.0,4420000000.0,3752000000.0,-1761000000.0,219000000.0,-887000000.0,66283000000.0,16376000000.0,49907000000.0,13898000000.0,16860000000.0,30758000000.0,9702000000.0,1066000000.0,12832000000.0,65798499999.999985,21718500000.0,44079999999.99998,-8219999999.999991,-1560499999.9999907,-9780499999.99998,-7763499999.99999,-198499999.9999995,-8021499999.9999895,66283000000.0,16376000000.0,48741600000.0,-668000000.0,5664000000.0,6452600000.0,-1323349999.9999952,346650000.00000006,-283549999.99999666
1546,590,3,274713000.0,325279000.0,-50566000.0,16237000.0,25668000.0,41905000.0,-36467000.0,36755000.0,-20518000.0,4641379180.050808,3122869605.61366,1222168580.2567902,415573749.07929176,644449495.9491917,1047932274.8583525,101471620.37028484,335075420.6374134,80498328.44187836,288990000.0,310451000.0,-21461000.0,13796000.0,25090000.0,38886000.0,-42890000.0,39076000.0,-25280000.0,383600000.0,300672000.0,82928000.0,14446000.0,10159000.0,24605000.0,-34941000.0,33767000.0,-19321000.0,257397500.0,313512499.99999994,-56114999.99999986,13343499.999999998,28812999.999999996,42156499.99999996,-45694499.999999985,40875499.999999985,-27531999.999999996,383600000.0,300672000.0,55119400.00000003,13796000.0,23596900.0,37457900.0,-41907549.99999999,38194150.0,-24763800.0
