Id,group_id,outer_fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,postprocessed_pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,postprocessed_pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,postprocessed_pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,postprocessed_pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,postprocessed_pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,postprocessed_pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,postprocessed_pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,postprocessed_pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA,postprocessed_pred_Q0_EBITDA
2017,805,3,44521000000.0,40712567479.20022,40712567479.20022,59253000000.0,55149985067.220955,55149985067.220955,-14732000000.0,3801932809.244708,3801932809.244708,8399000000.0,7547805101.056841,7547805101.056841,16557000000.0,14968963639.596695,14968963639.596695,24956000000.0,22871200980.79797,22871200980.79797,3886000000.0,3304490292.7998743,3304490292.7998743,4086000000.0,3870348888.5628424,3870348888.5628424,4313000000.0,3728763038.0673456,3728763038.0673456
487,347,1,186134.0,298262673.20603716,298262673.20603716,1874326.0,-33951175.09007259,-33951175.09007259,87409.48026126188,419051663.65140474,419051663.65140474,293646.0,7727352.897192113,7727352.897192113,26625.0,2378291.260269868,2378291.260269868,320271.0,10559985.943546442,10559985.943546442,69966.0,216997.75103708426,216997.75103708426,223680.0,9654447.6509084,9654447.6509084,69966.0,-403918.25,-403918.25
242,219,4,536690000.0,800354606.5872192,800354606.5872192,350906000.0,306102504.6934856,306102504.6934856,185478000.0,536116665.39884907,536116665.39884907,54382000.0,49722000.0,49722000.0,118812000.0,114593439.95490976,114593439.95490976,179354000.0,183533171.38187364,183533171.38187364,-4682000.0,2391015.760367828,2391015.760367828,39537000.0,47766207.65807381,47766207.65807381,14845000.0,7688200.000000002,7688200.000000002
644,1185,3,4651154000.0,3736407590.006754,3736407590.006754,2201930204.2649503,1918286317.2885776,1918286317.2885776,2490406000.0,1516077597.7520795,1516077597.7520795,142817000.0,324350744.6743782,324350744.6743782,582488000.0,688202740.3803704,688202740.3803704,725305000.0,1005477492.8031192,1005477492.8031192,-16726000.0,157562584.6635506,157562584.6635506,159543000.0,169721705.21035022,169721705.21035022,-16726000.0,153948092.04792243,153948092.04792243
159,1471,2,95321.0,802877553.7781509,802877553.7781509,63585.0,4770163.285736218,4770163.285736218,31736.0,531024144.4771973,531024144.4771973,154614.0,10256789.431858122,10256789.431858122,0.0,-3056365.874148432,-3056365.874148432,154614.0,8715683.652274348,8715683.652274348,35172.0,4004515.5340664955,4004515.5340664955,119442.0,9015273.676651416,9015273.676651416,35172.0,-30128.556045015925,-30128.556045015925
601,1361,2,7163000000.0,6449162327.815002,6449162327.815002,3614298728.162296,3531107305.1931357,3531107305.1931357,1883000000.0,2033334774.5443351,2033334774.5443351,251000000.0,210601134.12005523,210601134.12005523,3712000000.0,3728781610.333591,3728781610.333591,3963000000.0,3962879213.1909814,3962879213.1909814,218000000.0,36347114.38553828,36347114.38553828,56000000.0,62570934.66302563,62570934.66302563,195000000.0,90713791.48847176,90713791.48847176
1641,123,0,134749000.0,254278905.15995932,254278905.15995932,87391000.0,145539541.32528543,145539541.32528543,47358000.0,108204027.29056844,108204027.29056844,11753000.0,14398060.163043544,14398060.163043544,13546000.0,9150402.83631147,9150402.83631147,25299000.0,21556763.373309027,21556763.373309027,-15566000.0,-11807351.481340325,-11807351.481340325,27319000.0,32107724.44814781,32107724.44814781,-15566000.0,-13217662.25098864,-13217662.25098864
271,1337,1,70853000.0,436723242.69085985,436723242.69085985,20723000.0,-21459132.662338,-21459132.662338,36383000.0,475288491.1744399,475288491.1744399,4877000.0,15232078.812964424,15232078.812964424,4918000.0,2354535.7302888297,2354535.7302888297,9795000.0,27904330.270450518,27904330.270450518,-2040000.0,-3077417.5578161916,-3077417.5578161916,5117000.0,14739968.534442373,14739968.534442373,-240000.0,-1351149.9999999998,-1351149.9999999998
1217,1536,3,49621000000.0,18189341191.361156,18189341191.361156,44890000000.0,26262924375.76327,26262924375.76327,4672000000.0,2479762012.04303,2479762012.04303,3732000000.0,3725882960.738255,3725882960.738255,4580000000.0,4618320272.072445,4618320272.072445,8312000000.0,8326086487.414025,8326086487.414025,-2654000000.0,-8948976890.72087,-8948976890.72087,5992000000.0,11023388717.799788,11023388717.799788,-2260000000.0,-8474101141.909556,-8474101141.909556
728,1301,2,1725296000.0,1913031998.5876975,1913031998.5876975,870547974.1035175,893350845.9277233,893350845.9277233,1180426000.0,1007603741.6832643,1007603741.6832643,186253000.0,199295133.9370076,199295133.9370076,352178000.0,374414793.9552367,374414793.9552367,538431000.0,591438483.4183577,591438483.4183577,78104000.0,73324539.99668446,73324539.99668446,107687000.0,115014868.24605262,115014868.24605262,78566000.0,75907328.82365026,75907328.82365026
1536,1345,3,431207000.0,733551459.6607994,733551459.6607994,309252000.0,225359457.63681573,225359457.63681573,119471000.0,634684691.1974787,634684691.1974787,33463000.0,32921072.324004836,32921072.324004836,39836000.0,58810617.9250848,58810617.9250848,73299000.0,89857307.27460195,89857307.27460195,-6800000.0,-18208740.015502326,-18208740.015502326,80099000.0,105519252.59547631,105519252.59547631,-46636000.0,-72458700.60827146,-72458700.60827146
1788,569,4,359423000.0,623408039.4635653,623408039.4635653,340720000.0,317317466.9472014,317317466.9472014,18703000.0,410213710.65028983,410213710.65028983,27946000.0,20202000.0,20202000.0,7187000.0,2628120.7881571976,2628120.7881571976,35133000.0,38285685.178515434,38285685.178515434,-23062000.0,-26158025.429924935,-26158025.429924935,58195000.0,61657221.22236186,61657221.22236186,-30249000.0,-33851099.99999999,-33851099.99999999
119,545,3,339285000.0,635614079.4566803,635614079.4566803,159752000.0,109732225.66659182,109732225.66659182,-131720000.0,600409644.5520388,600409644.5520388,11154000.0,18346763.889997117,18346763.889997117,11403000.0,19636193.43632981,19636193.43632981,18711000.0,33982741.25900255,33982741.25900255,-21172000.0,-16896785.403699502,-16896785.403699502,32326000.0,40673356.606137864,40673356.606137864,-21172000.0,-19372062.966627628,-19372062.966627628
593,1074,4,23321000.0,247717795.25763607,247717795.25763607,17472000.0,-62468279.22589322,-62468279.22589322,5849000.0,259502091.1138206,259502091.1138206,3716000.0,3215000.0,3215000.0,7850000.0,6282833.521570643,6282833.521570643,11566000.0,17579931.616264116,17579931.616264116,-1812000.0,-2828175.003466823,-2828175.003466823,5528000.0,10799033.205731632,10799033.205731632,-1812000.0,-1490700.0000000014,-1490700.0000000014
1981,1135,3,-5256401000.0,2249703282.7545304,2249703282.7545304,-2414026000.0,1121282563.0853071,1121282563.0853071,-2817368000.0,1627082803.121242,1627082803.121242,419534000.0,435430589.2368938,435430589.2368938,615907000.0,632708237.4706615,632708237.4706615,1035441000.0,1070873217.6870453,1070873217.6870453,118055000.0,143189773.14818826,143189773.14818826,299264000.0,372935606.0272929,372935606.0272929,120270000.0,139265350.66381943,139265350.66381943
441,857,1,205844000.0,637616791.9808532,637616791.9808532,156821000.0,99575985.78814834,99575985.78814834,48168000.0,541399540.662661,541399540.662661,21816000.0,29263594.53109096,29263594.53109096,17956000.0,12137124.30822099,12137124.30822099,39772000.0,56487932.76175025,56487932.76175025,-5243000.0,-12233250.523092564,-12233250.523092564,34538000.0,47649296.8907835,47649296.8907835,-12722000.0,-20370149.999999996,-20370149.999999996
305,164,4,718949000.0,877131172.12972,877131172.12972,192678000.0,134824136.68081406,134824136.68081406,526271000.0,689902317.7144103,689902317.7144103,81934000.0,87655000.0,87655000.0,41613000.0,35219895.2222605,35219895.2222605,49495000.0,46546758.88066408,46546758.88066408,23687000.0,16977565.584593825,16977565.584593825,58247000.0,75771544.45168255,75771544.45168255,23687000.0,17850400.0,17850400.0
1276,882,1,384830000000.0,278110784063.95776,278110784063.95776,204111859902.3209,191505669277.81702,191505669277.81702,180718140097.6792,32038079274.1979,32038079274.1979,20439000000.0,20254049528.953323,20254049528.953323,7084000000.0,7111653780.745547,7111653780.745547,27523000000.0,27096920473.900505,27096920473.900505,7473000000.0,7220110599.452916,7220110599.452916,7995000000.0,8027909501.709035,8027909501.709035,12444000000.0,12196750000.0,12196750000.0
49,1480,3,16591507.0,240272033.12400526,240272033.12400526,7529911.0,-76604044.32709193,-76604044.32709193,9099855.0,401843600.6147725,401843600.6147725,-13730.0,5187044.749969155,5187044.749969155,29614.0,7810488.49263939,7810488.49263939,15884.0,13999817.663398707,13999817.663398707,-2154873.0,-1034992.6359146833,-1034992.6359146833,2141143.0,9525955.836838914,9525955.836838914,-2154873.0,-2022884.4488723823,-2022884.4488723823
1288,772,1,-30473119000.0,12426434148.092842,12426434148.092842,-17896088545.950043,8882087264.14369,8882087264.14369,7973776000.0,2324943413.689909,2324943413.689909,2999671000.0,2212714107.769074,2212714107.769074,2690948000.0,2525821640.1242495,2525821640.1242495,5690619000.0,4134599916.158515,4134599916.158515,1222495000.0,935762905.0582967,935762905.0582967,1777176000.0,1863792435.989758,1863792435.989758,1222495000.0,950817800.0000005,950817800.0000005
1697,147,1,482193000.0,828326441.6011679,828326441.6011679,160539000.0,126922788.30073813,126922788.30073813,321654000.0,625518347.8973699,625518347.8973699,36550000.0,43567061.68693761,43567061.68693761,31153000.0,24084633.69845472,24084633.69845472,67703000.0,84841795.93620329,84841795.93620329,-15787000.0,-16927751.931263313,-16927751.931263313,52337000.0,64516552.37297843,64516552.37297843,-15787000.0,-17831250.0,-17831250.0
1810,1117,1,2589910000.0,2355880700.8375196,2355880700.8375196,1890653000.0,1888076955.4621673,1888076955.4621673,699257000.0,762999419.2246714,762999419.2246714,257534000.0,242343805.88217753,242343805.88217753,78069000.0,69537920.2583423,69537920.2583423,335603000.0,327260761.1809614,327260761.1809614,-39212000.0,-51487099.94557366,-51487099.94557366,296746000.0,289289856.50738275,289289856.50738275,-39212000.0,-54325749.999999985,-54325749.999999985
897,549,4,84728000.0,378665745.1280836,378665745.1280836,53022000.0,-15959050.307833781,-15959050.307833781,52647422.31119764,337203061.28333396,337203061.28333396,-3357000.0,-2774000.0,-2774000.0,8595000.0,9023.15413128119,9023.15413128119,5238000.0,11897103.325747369,11897103.325747369,-12936000.0,-18233619.89507287,-18233619.89507287,9579000.0,19389661.721119806,19389661.721119806,-12936000.0,-16213850.0,-16213850.0
1895,484,4,235144000.0,572911148.6939318,572911148.6939318,171014000.0,132820307.9227778,132820307.9227778,64130000.0,460848881.44830585,460848881.44830585,17623000.0,19976000.0,19976000.0,14493000.0,10499662.133789934,10499662.133789934,30825000.0,43767249.1139736,43767249.1139736,-72789000.0,-14785921.281655526,-14785921.281655526,90412000.0,55593008.24471559,55593008.24471559,-72789000.0,-14711900.000000024,-14711900.000000024
683,166,2,18121000.0,497716556.2235825,497716556.2235825,8578769.318643322,-16983791.450514823,-16983791.450514823,9542230.681356678,426771977.2898818,426771977.2898818,918000.0,9457884.374980766,9457884.374980766,645000.0,-2913885.514043091,-2913885.514043091,1563000.0,22796077.60102441,22796077.60102441,388000.0,3787933.558041543,3787933.558041543,530000.0,6213126.179271731,6213126.179271731,388000.0,-1435389.567122193,-1435389.567122193
1857,1302,1,1329602000.0,1508275961.1902263,1508275961.1902263,1069111000.0,913644316.5468384,913644316.5468384,700147287.5886099,917918188.1605102,917918188.1605102,134134000.0,144988751.0258725,144988751.0258725,152734000.0,150850422.8129708,150850422.8129708,286868000.0,307856928.0358193,307856928.0358193,32731000.0,30626074.25330465,30626074.25330465,59097000.0,72013313.9192543,72013313.9192543,75037000.0,74475849.99999999,74475849.99999999
1208,1247,1,861547000.0,1262650074.105344,1262650074.105344,425011000.0,398822970.4489992,398822970.4489992,436536000.0,945450678.6544042,945450678.6544042,138412000.0,143200944.73727316,143200944.73727316,154016000.0,148938434.98086193,148938434.98086193,292428000.0,300683298.7878179,300683298.7878179,56761000.0,67870486.02194849,67870486.02194849,81651000.0,93564020.67599165,93564020.67599165,56761000.0,62760199.999999985,62760199.999999985
250,1131,2,506114000.0,928206916.1005485,928206916.1005485,391829000.0,386646764.21266,386646764.21266,104444000.0,581532050.2167013,581532050.2167013,17728000.0,31815219.202773593,31815219.202773593,84490000.0,80709298.22602995,80709298.22602995,102218000.0,123842346.47167921,123842346.47167921,1722000.0,5945490.279672913,5945490.279672913,11821000.0,20186268.898348153,20186268.898348153,5907000.0,5845481.923006769,5845481.923006769
3,575,3,2053100000.0,1984467147.9358907,1984467147.9358907,1732500000.0,1773962986.3676257,1773962986.3676257,304400000.0,1040785189.254475,1040785189.254475,203600000.0,203818699.61052996,203818699.61052996,797600000.0,903208849.7758279,903208849.7758279,1001200000.0,1104758102.6639025,1104758102.6639025,58600000.0,60457248.903019644,60457248.903019644,145000000.0,142905069.94196302,142905069.94196302,58600000.0,57891664.70757633,57891664.70757633
1879,1360,3,1709199.0,201710609.02750704,201710609.02750704,3469955.0,-88664284.8252573,-88664284.8252573,846773.2326013866,415045692.4878467,415045692.4878467,-99423.0,5841048.82351682,5841048.82351682,163194.0,9432328.184346812,9432328.184346812,63771.0,12697114.227413978,12697114.227413978,-395415.0,1448833.4489614991,1448833.4489614991,295992.0,7065196.156083947,7065196.156083947,-395415.0,-641678.8286915966,-641678.8286915966
546,53,0,424055000.0,533140884.08745927,533140884.08745927,46423000.0,146036638.83923858,146036638.83923858,377632000.0,385618222.16758704,385618222.16758704,28155000.0,32802939.668084458,32802939.668084458,46723000.0,41435666.62221808,41435666.62221808,74878000.0,71418039.78016908,71418039.78016908,23800000.0,23285641.58123648,23285641.58123648,4355000.0,10551985.284033595,10551985.284033595,23800000.0,23846974.99553547,23846974.99553547
838,1229,4,548835000.0,758369503.1137363,758369503.1137363,96693000.0,26026019.612169206,26026019.612169206,452142000.0,555044990.3910618,555044990.3910618,111889000.0,105161000.0,105161000.0,14477000.0,9627236.273014572,9627236.273014572,126366000.0,127470582.9099577,127470582.9099577,2113000.0,-4291185.278974612,-4291185.278974612,109776000.0,111620555.59469205,111620555.59469205,2113000.0,-2498600.0,-2498600.0
1972,570,3,134281000000.0,112474701932.98454,112474701932.98454,150998000000.0,154809974566.48364,154809974566.48364,-16729000000.0,8841661686.404928,8841661686.404928,5027000000.0,3349483689.243401,3349483689.243401,50749000000.0,34028135408.364227,34028135408.364227,46661000000.0,31503464432.138153,31503464432.138153,-1056000000.0,-805769337.2038997,-805769337.2038997,3633000000.0,2584938625.576638,2584938625.576638,1394000000.0,809054416.5079112,809054416.5079112
1739,681,2,10018172000.0,8687684290.337132,8687684290.337132,5313587089.731449,5397278564.279599,5397278564.279599,5740785000.0,3566359633.5409546,3566359633.5409546,768988000.0,771064352.6298419,771064352.6298419,342353000.0,361866571.2555002,361866571.2555002,1111341000.0,1133564015.488247,1133564015.488247,-32737000.0,-66039602.58743714,-66039602.58743714,1144078000.0,1215896467.106005,1215896467.106005,-375090000.0,-431209881.2979984,-431209881.2979984
280,1332,1,204738000.0,674136971.3766571,674136971.3766571,40717000.0,25358862.320910994,25358862.320910994,164021000.0,552588433.6166751,552588433.6166751,13013000.0,21245956.36248882,21245956.36248882,23173000.0,14845035.093851982,14845035.093851982,34385000.0,46548913.201633155,46548913.201633155,-9693000.0,-10771772.369941158,-10771772.369941158,22706000.0,32908777.737687267,32908777.737687267,-9693000.0,-9902549.999999998,-9902549.999999998
1996,87,1,-2627004000.0,-1033033246.0511405,-1033033246.0511405,-853257000.0,-807946218.1632905,-807946218.1632905,-1772584000.0,701294360.0837092,701294360.0837092,55282000.0,58969738.12399238,58969738.12399238,44813000.0,37609405.96405236,37609405.96405236,100095000.0,107709634.49578094,107709634.49578094,24878000.0,24374426.495224558,24374426.495224558,30404000.0,34278984.94111212,34278984.94111212,24878000.0,25640799.999999993,25640799.999999993
1902,56,2,5039000000.0,4448359096.153293,4448359096.153293,2826000000.0,2934855658.078128,2934855658.078128,1695000000.0,1787012153.1800604,1787012153.1800604,501000000.0,450174349.9161939,450174349.9161939,1360000000.0,1164655109.7308545,1164655109.7308545,1861000000.0,1596123915.5239203,1596123915.5239203,226000000.0,165949392.69163817,165949392.69163817,275000000.0,271486773.65064853,271486773.65064853,226000000.0,173915844.6049393,173915844.6049393
269,1400,3,802844000.0,1002391209.9798746,1002391209.9798746,444143000.0,366894492.05868536,366894492.05868536,447620696.5287671,864203219.1521735,864203219.1521735,43084000.0,50528680.631278016,50528680.631278016,106432000.0,98019431.04345703,98019431.04345703,149516000.0,144708469.84786293,144708469.84786293,4191000.0,7747863.939238269,7747863.939238269,38893000.0,47333611.33051674,47333611.33051674,4191000.0,5221388.06582326,5221388.06582326
789,284,4,245213000.0,578591544.7641364,578591544.7641364,67429000.0,-11649499.162094079,-11649499.162094079,178485000.0,494471210.73844373,494471210.73844373,0.0,0.0,0.0,0.0,-9216228.10112736,-9216228.10112736,0.0,3741348.0008458886,3741348.0008458886,-40072000.0,-58016241.51848313,-58016241.51848313,40072000.0,68648882.8088759,68648882.8088759,-40072000.0,-60116350.0,-60116350.0
1385,1243,0,123749000000.0,138435589242.49002,138435589242.49002,77607000000.0,86457677678.19197,86457677678.19197,44774000000.0,48038558793.082245,48038558793.082245,-283000000.0,-1640250931.666796,-1640250931.666796,5309000000.0,6229130409.859606,6229130409.859606,5026000000.0,4172130510.2038736,4172130510.2038736,97000000.0,-1008715618.3983089,-1008715618.3983089,2291000000.0,2515552828.286981,2515552828.286981,-2574000000.0,-4377751552.724497,-4377751552.724497
732,972,1,5155989.0,274404355.15095216,274404355.15095216,25785964.0,-8104165.477755908,-8104165.477755908,-20629975.0,418346498.91409576,418346498.91409576,0.0,8516409.32939698,8516409.32939698,0.0,886005.2434751345,886005.2434751345,0.0,14278130.3494211,14278130.3494211,-667497.0,-1742461.0932241403,-1742461.0932241403,667497.0,10538192.561067045,10538192.561067045,-667497.0,-851816.4999999998,-851816.4999999998
913,1523,0,-135820000000.0,58220566846.22142,58220566846.22142,-37972000000.0,11803199348.488888,11803199348.488888,-97848000000.0,46060622879.419624,46060622879.419624,-435000000.0,804830531.2866385,804830531.2866385,4445000000.0,9026144155.683832,9026144155.683832,4010000000.0,11623817408.921448,11623817408.921448,-1472000000.0,-178095270.1780637,-178095270.1780637,219000000.0,245382179.6943187,245382179.6943187,-654000000.0,1283856902.0953639,1283856902.0953639
481,1061,2,1503343000.0,1549923213.5291598,1549923213.5291598,251467000.0,312730224.7200372,312730224.7200372,961212000.0,969832668.8951185,969832668.8951185,86801000.0,98969403.2292976,98969403.2292976,137405000.0,138276896.53925246,138276896.53925246,224206000.0,250267928.72750762,250267928.72750762,65264000.0,63710287.99042965,63710287.99042965,21537000.0,28196166.53085564,28196166.53085564,65264000.0,63996588.82918771,63996588.82918771
52,578,0,6283953.0,62755329.82500817,62755329.82500817,12997192.0,57445127.11984073,57445127.11984073,-6713239.0,35466306.43433355,35466306.43433355,503410.0,3403590.966522772,3403590.966522772,190425.0,-2860504.8332091514,-2860504.8332091514,693835.0,1976553.2213831577,1976553.2213831577,-1002044.0,-509157.7739902709,-509157.7739902709,1505454.0,7194892.365430016,7194892.365430016,-1002044.0,-452880.9386588207,-452880.9386588207
72,861,2,5672000000.0,5107644689.755045,5107644689.755045,2685214920.553221,2715499447.254824,2715499447.254824,1843000000.0,1739831481.610331,1739831481.610331,216000000.0,247947186.06803602,247947186.06803602,1568000000.0,1780475650.4806256,1780475650.4806256,1784000000.0,2046969481.523695,2046969481.523695,362000000.0,142205509.43924475,142205509.43924475,88000000.0,102510966.64872752,102510966.64872752,128000000.0,143302859.1102756,143302859.1102756
1001,1169,4,7331000000.0,7003371195.338058,7003371195.338058,4318000000.0,4796355499.03712,4796355499.03712,3013000000.0,2294703532.198339,2294703532.198339,427000000.0,581000000.0,581000000.0,419000000.0,536110169.04950786,536110169.04950786,729000000.0,1009172093.5379413,1009172093.5379413,-12000000.0,201710469.74316117,201710469.74316117,439000000.0,399145385.88202405,399145385.88202405,-12000000.0,199050000.0,199050000.0
251,287,1,10065600000.0,10958511658.140057,10958511658.140057,11409400000.0,12035056410.909756,12035056410.909756,-2490100000.0,2063206251.1502092,2063206251.1502092,546200000.0,631409316.7273524,631409316.7273524,1053300000.0,1337217567.4153435,1337217567.4153435,1599500000.0,1941730545.8568535,1941730545.8568535,-825800000.0,95742800.80873308,95742800.80873308,1372000000.0,550662701.4361843,550662701.4361843,-825800000.0,88415000.00000003,88415000.00000003
619,295,3,1058300000.0,1513625346.2230744,1513625346.2230744,601100000.0,704117687.0451382,704117687.0451382,457200000.0,816834627.9956917,816834627.9956917,34600000.0,60087167.694500804,60087167.694500804,0.0,8385875.993897177,8385875.993897177,34600000.0,66953069.202437475,66953069.202437475,-73900000.0,-73147138.36421631,-73147138.36421631,108500000.0,131715337.68184172,131715337.68184172,-73900000.0,-75256633.7949151,-75256633.7949151
247,1040,3,199918000.0,446710412.3350697,446710412.3350697,232530000.0,135909296.72464263,135909296.72464263,-40486000.0,535106118.62844265,535106118.62844265,49214000.0,28030724.269681003,28030724.269681003,0.0,7651260.401894297,7651260.401894297,49214000.0,34268025.7772673,34268025.7772673,4444000.0,-22494888.001351606,-22494888.001351606,44770000.0,52107476.33741918,52107476.33741918,4444000.0,-23751414.34959178,-23751414.34959178
1794,836,2,4935000000.0,4133130613.781928,4133130613.781928,4394000000.0,3735677783.0282197,3735677783.0282197,541000000.0,1667452718.3483758,1667452718.3483758,883000000.0,978518531.3185925,978518531.3185925,-21000000.0,-21322881.60983168,-21322881.60983168,862000000.0,965909442.6403837,965909442.6403837,-54000000.0,55232842.937446766,55232842.937446766,937000000.0,891475279.2575643,891475279.2575643,-54000000.0,61522412.8369699,61522412.8369699
166,388,0,32619690.0,93782110.02800901,93782110.02800901,5526015.0,45843791.07557963,45843791.07557963,27093675.0,74009294.9711922,74009294.9711922,1482781.0,6007955.738469692,6007955.738469692,1904388.0,-1428926.9003198664,-1428926.9003198664,3387169.0,3356014.4560664473,3356014.4560664473,-927244.0,728836.7066030501,728836.7066030501,2410025.0,8013252.675123449,8013252.675123449,-927244.0,-5469.574612114287,-5469.574612114287
1927,30,4,1830502.0,220869349.57931933,220869349.57931933,730000.0,-92319786.23112327,-92319786.23112327,755494.6836980932,202543653.08745116,202543653.08745116,31549.0,34190.0,34190.0,2971787.0,-3509841.0137952315,-3509841.0137952315,3003336.0,8609586.061524628,8609586.061524628,-68574.0,-661147.635814437,-661147.635814437,100123.0,4670506.513204171,4670506.513204171,-68574.0,1483.9000000000042,1483.9000000000042
157,1049,4,4741701000.0,4831212010.422,4831212010.422,2784680523.001924,2923128946.814441,2923128946.814441,1957020476.998076,1651368618.5162773,1651368618.5162773,446341000.0,421159000.0,421159000.0,294120000.0,307996046.25887495,307996046.25887495,740461000.0,747621438.1905237,747621438.1905237,52201000.0,-35173679.69120997,-35173679.69120997,150736000.0,185577650.08262488,185577650.08262488,295605000.0,245195799.99999994,245195799.99999994
349,127,1,53200684.0,425054127.0837213,425054127.0837213,6653013.0,-44527321.86400307,-44527321.86400307,46547671.0,479762015.9520258,479762015.9520258,0.0,8830219.30651774,8830219.30651774,75000.0,-3695309.9262058334,-3695309.9262058334,75000.0,11906212.869634526,11906212.869634526,-9813496.0,-8687283.297427082,-8687283.297427082,9813496.0,15298008.437502896,15298008.437502896,-9813496.0,-9223480.499999998,-9223480.499999998
669,1311,2,315778000.0,875223147.4201126,875223147.4201126,158613000.0,197341169.96394828,197341169.96394828,157165000.0,623253031.7429435,623253031.7429435,56489000.0,58799017.18261317,58799017.18261317,43129000.0,37364302.95030698,37364302.95030698,99618000.0,107450311.18492943,107450311.18492943,1996000.0,19126247.93846152,19126247.93846152,54485000.0,58404388.16583739,58404388.16583739,2004000.0,-2854360.3244495485,-2854360.3244495485
31,216,2,9580536.0,435413362.6904545,435413362.6904545,4535577.96440361,-5597300.814685106,-5597300.814685106,7853009.0,398206122.02636236,398206122.02636236,400540.0,9219203.514801543,9219203.514801543,327928.0,-4799947.71258008,-4799947.71258008,727218.0,16514425.026852638,16514425.026852638,-869229.0,933681.7818500976,933681.7818500976,1269769.0,9587357.738712532,9587357.738712532,-869229.0,-2186297.794618426,-2186297.794618426
1904,726,2,1247373000.0,1368976277.497693,1368976277.497693,249617000.0,280784290.5541702,280784290.5541702,997756000.0,847395756.8815238,847395756.8815238,91333000.0,160990285.72023335,160990285.72023335,239084000.0,267953480.27191448,267953480.27191448,330417000.0,439286880.5801889,439286880.5801889,22711000.0,82662873.85527617,82662873.85527617,42012000.0,49946949.20522498,49946949.20522498,49321000.0,108974296.11618002,108974296.11618002
1370,477,1,167971000.0,651093519.1730659,651093519.1730659,187339000.0,138358506.90498286,138358506.90498286,-19368000.0,572510240.8539156,572510240.8539156,33892000.0,43197941.51398916,43197941.51398916,15431000.0,8677480.62298814,8677480.62298814,49323000.0,67786056.4401649,67786056.4401649,-13440000.0,-14205485.377132917,-14205485.377132917,43328000.0,47253478.33926864,47253478.33926864,-9436000.0,-7790700.0,-7790700.0
1142,622,1,18176133.0,310794800.7661332,310794800.7661332,118064.0,-54252047.576350704,-54252047.576350704,18058069.0,424969556.8004278,424969556.8004278,-7043.0,8234241.570111897,8234241.570111897,7043.0,759863.8466029514,759863.8466029514,0.0,12883521.178697972,12883521.178697972,3813.0,-2000738.6654587225,-2000738.6654587225,255218.0,5712136.942204839,5712136.942204839,-262261.0,-322753.39999999997,-322753.39999999997
504,707,1,7425683000.0,4540163851.3055105,4540163851.3055105,3960313000.0,2546444484.118576,2546444484.118576,3242484000.0,1707686611.4272733,1707686611.4272733,392861000.0,384252296.5021025,384252296.5021025,151349000.0,157243606.1868208,157243606.1868208,544210000.0,557554820.6483119,557554820.6483119,-127398000.0,-208623327.68105057,-208623327.68105057,520259000.0,552393543.9442388,552393543.9442388,-127398000.0,-203390500.0,-203390500.0
1987,103,0,1978989000.0,2038131569.0612388,2038131569.0612388,217297000.0,1054004621.9317918,1054004621.9317918,1761692000.0,1756420284.6372855,1756420284.6372855,148242000.0,185792833.94155148,185792833.94155148,488749000.0,461555768.30798465,461555768.30798465,636991000.0,668129239.7116374,668129239.7116374,97963000.0,150501938.87377676,150501938.87377676,50279000.0,54095276.51416889,54095276.51416889,97963000.0,148573638.94632816,148573638.94632816
1383,1133,0,880043000.0,1266235865.5215907,1266235865.5215907,516826894.294723,759667577.383652,759667577.383652,232454000.0,409635787.32650447,409635787.32650447,104008000.0,79534937.84909955,79534937.84909955,208936000.0,196794593.49571165,196794593.49571165,312944000.0,269756171.5691539,269756171.5691539,-5449000.0,-30782922.383647025,-30782922.383647025,93992000.0,97630235.10264122,97630235.10264122,10016000.0,-14257348.238087622,-14257348.238087622
1680,993,0,251281000.0,374027280.991467,374027280.991467,241622000.0,316190862.2165389,316190862.2165389,9981000.0,51403275.47336859,51403275.47336859,120768000.0,126576948.61207992,126576948.61207992,-2428000.0,10015362.256371904,10015362.256371904,118340000.0,121235649.52447711,121235649.52447711,2631000.0,3273827.326318953,3273827.326318953,118137000.0,127494826.33253378,127494826.33253378,2631000.0,-7211908.723215889,-7211908.723215889
